imdb_id,original_title,popularity,budget,revenue,title_wordcount,hasWebpage,runtime,ReleaseOnWeekend,vote_count,vote_average,release_year,budget_adj,revenue_adj
tt0416315,Wolf Creek,0.699883,1000000,27762648,2,0,99,1,126,5.8,2005,1116563.28965449,30998753.5803997
tt0418819,Land of the Dead,0.694404,15000000,46770602,4,0,93,1,171,5.8,2005,16748449.3448174,52222337.228241
tt0358273,Walk the Line,0.681157,28000000,186438883,3,0,136,0,415,7.0,2005,31263772.1103258,208170812.521989
tt0391304,A Lot Like Love,0.665701,30000000,42886719,4,0,107,1,192,6.5,2005,33496898.6896348,47885736.0491278
tt0430308,Get Rich or Die Tryin',0.664688,40000000,46442528,5,0,117,0,121,6.5,2005,44662531.5861797,51856021.8435509
tt0384642,Kicking & Screaming,0.663860999999999,45000000,56070433,3,0,95,1,102,5.8,2005,50245348.0344522,62606187.1228318
tt0366780,MirrorMask,0.663397999999999,4000000,866999,1,0,101,0,44,6.5,2005,4466253.15861797,968059.255567156
tt0257516,Cursed,0.661616,35000000,19294901,1,0,97,0,75,5.0,2005,39079715.1379072,21543978.1341177
tt0371257,Stay,0.661473,50000000,8342132,1,0,99,1,162,6.4,2005,55828164.4827247,9314518.34865202
tt0396652,Ice Princess,0.643145,25000000,27645491,2,0,98,0,96,5.8,2005,27914082.2413623,30867940.3750737
tt0398165,The Longest Yard,0.636922,82000000,190320568,3,0,113,0,443,6.2,2005,91558189.7516685,212504959.494991
tt0348333,Waiting...,0.635843,3000000,18637690,1,0,94,1,108,6.0,2005,3349689.86896348,20810160.4579606
tt0368578,Are We There Yet?,0.635481,32000000,97918663,4,0,95,0,135,5.4,2005,35730025.2689438,109332384.477849
tt0318081,A Sound of Thunder,0.6269,80000000,5989640,4,1,110,1,58,4.8,2005,89325063.1723595,6687812.14224614
tt0432291,The Fog,0.608364,18000000,46201432,2,1,100,1,85,4.2,2005,20098139.2137808,51586822.9006684
tt0382992,Stealth,0.606286,135000000,76932943,1,0,121,0,195,5.0,2005,150736044.103356,85900499.9188816
tt0372532,The Wedding Date,0.600522,15000000,47175038,3,0,88,1,133,6.2,2005,16748449.3448174,52673915.6188557
tt0383222,BloodRayne,0.592368999999999,25000000,2405420,1,1,95,1,62,3.8,2005,27914082.2413623,2685803.66820071
tt0318649,Sahara,0.571693,130000000,119269486,1,0,124,0,243,5.6,2005,145153227.655084,133171929.64356
tt0365485,The Matador,0.564298,10000000,17297244,2,0,96,0,70,6.0,2005,11165632.8965449,19313467.6625964
tt0379725,Capote,0.561685,7000000,49084830,1,1,114,1,202,6.7,2005,7815943.02758145,54806319.2569315
tt0361089,Valiant,0.558258,35000000,19478106,1,0,76,1,138,5.3,2005,39079715.1379072,21748538.1115989
tt0387131,The Constant Gardener,0.55197,25000000,82466670,3,0,129,0,206,6.7,2005,27914082.2413623,92079256.3420515
tt0424136,Hard Candy,0.548165999999999,950000,7022209,2,1,103,1,353,6.8,2005,1060735.12517176,7840740.78168139
tt0397065,House of Wax,0.543159,40000000,68766121,3,0,113,1,334,5.3,2005,44662531.5861797,76781726.2805389
tt0326905,The Great Raid,0.538043,80000000,10166502,3,0,132,1,53,6.5,2005,89325063.1723595,11351542.9173989
tt0421054,Domino,0.534781,50000000,22944502,1,0,127,0,277,6.1,2005,55828164.4827247,25618988.6326041
tt0388500,Beauty Shop,0.511084,25000000,36351350,2,0,105,0,73,5.1,2005,27914082.2413623,40588582.9393818
tt0424774,The Adventures of Sharkboy and Lavagirl,0.509128999999999,50000000,69425966,6,0,92,1,148,4.3,2005,55828164.4827247,77518484.984401
tt0388980,The Greatest Game Ever Played,0.500883,25000000,15431177,5,0,120,1,64,7.0,2005,27914082.2413623,17229885.7543607
tt0419294,The Three Burials of Melquiades Estrada,0.484314,15000000,12036149,6,0,121,0,75,6.7,2005,16748449.3448174,13439122.1222116
tt0384286,Cry_Wolf,0.466529,1000000,10047674,1,0,90,1,62,5.4,2005,1116563.28965449,11218863.9348159
tt0380389,Goal!: The Dream Begins,0.463862,30000000,27610873,4,0,118,0,119,6.5,2005,33496898.6896348,30829287.1871124
tt0375210,White Noise,0.463596,10000000,91196419,2,0,101,1,125,5.5,2005,11165632.8965449,101826573.603349
tt0393109,Brick,0.45648,475000,3919254,1,1,110,1,177,6.8,2005,530367.562585884,4376095.13923153
tt0449086,Dominion: Prequel to the Exorcist,0.453059,30000000,251495,5,0,117,1,38,4.6,2005,33496898.6896348,280810.084531656
tt0402399,The New World,0.449627,30000000,30536013,3,0,135,1,157,6.1,2005,33496898.6896348,34095391.1282123
tt0342735,Manderlay,0.449064,14200000,674918,1,0,139,0,33,6.9,2005,15855198.7130938,753588.662327031
tt0405325,Sky High,0.444301,35000000,86369815,2,1,100,1,292,5.8,2005,39079715.1379072,96437364.76325
tt0414951,The Quiet,0.443093999999999,900000,381420,2,0,96,0,34,5.6,2005,1004906.96068904,425879.569940017
tt0421239,Red Eye,0.441927,26000000,57891803,2,0,85,0,225,6.1,2005,29030645.5310168,64639862.0017099
tt0404030,Everything is Illuminated,0.42232,7000000,2697930,3,1,106,1,130,7.4,2005,7815943.02758145,3012409.59605754
tt0357110,The Ballad of Jack and Rose,0.406323,1500000,712294,6,0,111,1,22,6.4,2005,1674844.93448174,795321.331841158
tt0443295,"Yours, Mine & Ours",0.405822,45000000,72028752,4,0,90,0,144,5.7,2005,50245348.0344522,80424660.2828277
tt0395251,The Producers,0.390848,45000000,38058335,2,0,134,1,84,5.9,2005,50245348.0344522,42494539.7263727
tt0418110,Romanzo criminale,0.387304,818418,4851244,2,1,152,1,56,6.9,2005,913815.494392451,5416720.95955662
tt0410097,Hustle & Flow,0.37807,8000000,22201636,3,0,116,1,50,6.2,2005,8932506.31723595,24789531.7278716
tt0407265,Transamerica,0.374704,1000000,13350369,1,1,103,1,65,6.5,2005,1116563.28965449,14906531.9287413
tt0369226,Alone in the Dark,0.370396,20000000,10442808,4,0,96,1,74,3.5,2005,22331265.7930898,11660056.0537102
tt0357507,Boogeyman,0.369596,20000000,67192859,1,1,89,1,91,4.5,2005,22331265.7930898,75025079.6863305
tt0409184,Les PoupÃ©es Russes,0.367248,13000000,23727301,3,0,129,0,106,6.7,2005,14515322.7655084,26493033.2591823
tt0402901,The Cave,0.332997,30000000,15007991,2,0,97,0,111,5.2,2005,33496898.6896348,16757371.802065
tt0294870,Rent,0.330618,40000000,31670620,1,1,135,0,89,6.5,2005,44662531.5861797,35362251.6525974
tt0367089,The Squid and the Whale,0.326577,1500000,11098131,5,0,81,0,118,6.7,2005,1674844.93448174,12391765.6583765
tt0418753,Inside Deep Throat,0.290754,2000000,653621,3,0,92,1,17,6.8,2005,2233126.57930898,729809.213947259
tt0290747,Man-Thing,0.287286,7500000,143000,1,1,97,0,15,3.9,2005,8374224.6724087,159668.550420592
tt0439630,Tau man ji D,0.285062,1549000,7096000,4,0,107,0,33,6.0,2005,1729556.53567481,7923133.10338828
tt0401815,Tamara,0.278997,4750000,206871,1,1,98,0,31,4.9,2005,5303675.62585884,230984.564294114
tt0338427,Shopgirl,0.270403,10284523,11588205,1,0,104,1,31,5.8,2005,11483320.8334073,12938964.2959906
tt0395972,North Country,0.269437,35000000,25224242,2,1,126,1,63,6.8,2005,39079715.1379072,28164462.626561
tt0435623,Conversations with Other Women,0.401768,450000,973525,4,0,84,1,14,6.3,2005,502453.480344522,1087002.27656089
tt0398027,Down in the Valley,0.252383,8000000,852872,4,1,112,1,33,5.8,2005,8932506.31723595,952285.565974207
tt0392465,Mozart and the Whale,0.246144,12000000,84967,4,0,92,1,22,6.8,2005,13398759.4758539,94871.0330320733
tt0408524,Bad News Bears,0.242227,30000000,34252847,3,0,113,1,34,5.5,2005,33496898.6896348,38245471.526352
tt0317132,Because of Winn-Dixie,0.198611,14000000,32645546,3,0,106,1,35,6.1,2005,15631886.0551629,36450818.2343271
tt0355702,Lords of Dogtown,0.195984,25000000,13411957,3,0,107,1,118,6.9,2005,27914082.2413623,14975298.8286246
tt0421238,The Proposition,0.191177,2000000,5048693,2,0,104,0,103,7.0,2005,2233126.57930898,5637185.26453561
tt0343996,The Lost City,0.183927,9600000,4386236,3,0,144,1,13,6.4,2005,10719007.5806831,4897510.09736096
tt0382628,Dark Water,0.177398,30000000,25473093,2,0,105,0,113,5.2,2005,33496898.6896348,28442320.5177548
tt0425598,Dave Chappelle's Block Party,0.151442,3000000,11718595,4,1,100,0,15,7.0,2005,3349689.86896348,13084552.9833287
tt0387059,Bee Season,0.149319,14000000,6856989,2,0,104,1,10,5.1,2005,15631886.0551629,7656262.19496467
tt0460505,Maurice Richard,0.141936999999999,8000000,2019009,2,1,124,0,10,5.5,2005,8932506.31723595,2254351.33088203
tt0468565,Tsotsi,0.075624,3000000,9879971,1,1,94,0,42,6.8,2005,3349689.86896348,11031612.921451
tt0401855,Underworld: Evolution,5.838503,50000000,111340801,2,1,106,0,1015,6.3,2006,54083457.9145786,120433910.501179
tt0383574,Pirates of the Caribbean: Dead Man's Chest,4.205992,200000000,1065659812,7,1,151,0,3181,6.8,2006,216333831.658314,1152691351.87119
tt0317219,Cars,3.941265,120000000,461983149,1,1,117,0,2336,6.4,2006,129800298.994988,499712923.92372
tt0381061,Casino Royale,3.78958,150000000,599045960,2,1,144,0,2738,7.1,2006,162250373.743735,647969539.331167
tt0382625,The Da Vinci Code,3.655536,125000000,758239851,4,1,149,0,1585,6.4,2006,135208644.786446,820164661.414297
tt0462590,Step Up,3.206696,12000000,114194847,2,0,104,1,619,6.7,2006,12980029.8994988,123521044.035724
tt0438097,Ice Age: The Meltdown,3.145562,80000000,660940780,4,1,91,0,1775,6.4,2006,86533532.6633258,714919257.183175
tt0317919,Mission: Impossible III,3.098051,150000000,397850012,3,1,126,0,1363,6.3,2006,162250373.743735,430342087.606332
tt0458352,The Devil Wears Prada,3.03143,35000000,326551094,4,1,109,1,1773,7.0,2006,37858420.540205,353220246.986172
tt0407887,The Departed,2.81975,90000000,289847354,2,1,151,0,2635,7.7,2006,97350224.2462415,313518943.434219
tt0457939,The Holiday,2.606305,85000000,194168700,2,1,136,1,748,6.7,2006,91941878.4547837,210026294.295568
tt0482571,The Prestige,2.582095,40000000,109676311,2,1,130,0,2519,7.8,2006,43266766.3316629,118633483.003894
tt0477347,Night at the Museum,2.313345,110000000,574480841,4,0,108,1,1572,6.2,2006,118983607.412073,621398207.739104
tt0449467,Babel,2.160936,25000000,135330182,1,0,143,1,606,6.7,2006,27041728.9572893,146382484.055385
tt0206634,Children of Men,2.108369,76000000,69959751,3,1,109,1,1211,7.3,2006,82206856.0301595,75673304.978458
tt0348150,Superman Returns,1.957331,270000000,391081192,2,1,154,0,834,5.3,2006,292050672.738724,423020463.774305
tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,1.930735,18000000,261572744,12,1,82,0,979,6.4,2006,19470044.8492483,282935169.834497
tt0389860,Click,1.888746,82500000,237681299,1,0,107,0,1273,5.9,2006,89237705.5590547,257092530.630977
tt0452594,The Break-Up,1.76935,52000000,204999686,2,1,106,0,520,5.5,2006,56246796.2311617,221741837.805656
tt0454848,Inside Man,1.747256,45000000,184376254,2,1,129,0,990,7.2,2006,48675112.1231207,199434107.473133
tt0327084,Over the Hedge,1.615244,80000000,155019340,3,0,83,1,617,6.2,2006,86533532.6633258,167679639.016715
tt0396171,Perfume: The Story of a Murderer,1.6128,50000000,132180323,6,1,147,0,647,7.0,2006,54083457.9145786,142975378.722118
tt0450259,Blood Diamond,1.60314,100000000,170877916,2,0,143,0,1394,7.2,2006,108166915.829157,184833371.570338
tt0479884,Crank,1.526073,12000000,42931041,1,0,88,0,732,6.5,2006,12980029.8994988,46437182.983051
tt0425210,Lucky Number Slevin,1.520387,27000000,56308881,3,0,110,1,787,7.3,2006,29205067.2738724,60907579.9156103
tt0397313,Eight Below,1.51114,40000000,120455994,2,0,120,1,328,6.6,2006,43266766.3316629,130293533.641154
tt0414982,Final Destination 3,1.498538,25000000,117719158,3,0,93,1,535,5.8,2006,27041728.9572893,127333182.548652
tt0384537,Silent Hill,1.498352,50000000,97607453,2,1,125,1,580,6.3,2006,54083457.9145786,105578971.529494
tt0454945,She's the Man,1.470711,20000000,33889159,3,0,105,1,395,6.3,2006,21633383.1658314,36656858.0907392
tt0414993,The Fountain,1.432839,35000000,15304890,2,1,96,0,371,6.7,2006,37858420.540205,16554827.4840451
tt0366548,Happy Feet,1.411147,100000000,384335608,2,0,108,0,876,5.8,2006,108166915.829157,415723973.606839
tt0479143,Rocky Balboa,1.409773,24000000,155721132,2,1,102,0,455,6.4,2006,25960059.7989977,168438745.77865
tt0424095,Flushed Away,1.390297,149000000,64459316,2,1,85,1,488,6.0,2006,161168704.585444,69723654.0817705
tt0405469,The Wild,1.363623,80000000,37384046,2,1,94,0,137,5.2,2006,86533532.6633258,40437169.5703534
tt0453467,DÃ©jÃ  Vu,1.35007,75000000,180557550,2,0,126,0,862,6.5,2006,81125186.8718679,195303533.131688
tt0449010,Eragon,1.296272,100000000,249288105,1,1,104,0,536,4.8,2006,108166915.829157,269647254.707451
tt0410297,The Lake House,1.259442,40000000,114830111,3,1,99,1,389,6.3,2006,43266766.3316629,124208189.511897
tt0362120,Scary Movie 4,1.241836,45000000,178262620,3,0,83,0,368,5.3,2006,48675112.1231207,192821178.13025
tt0385880,Monster House,1.235478,75000000,140175006,2,0,91,1,501,6.3,2006,81125186.8718679,151622980.753536
tt0427229,Failure to Launch,1.223177,50000000,88715192,3,0,97,1,242,5.6,2006,54083457.9145786,95960487.0583152
tt0472043,Apocalypto,1.21726,40000000,120175290,1,0,139,0,667,7.1,2006,43266766.3316629,129989904.781745
tt0429589,The Ant Bully,1.211868,50000000,55181129,3,1,88,0,228,5.5,2006,54083457.9145786,59687725.3590087
tt0454841,The Hills Have Eyes,1.20839,15000000,69623713,4,1,107,1,359,6.0,2006,16225037.3743735,75309823.037844
tt0397078,Just My Luck,1.194602,28000000,38159905,3,0,103,1,271,5.7,2006,30286736.432164,41276392.3218363
tt0343737,The Good Shepherd,1.18228,85000000,59908565,3,1,167,0,174,5.9,2006,91941878.4547837,64801247.0780059
tt0370032,Ultraviolet,1.1334,30000000,31070211,1,0,88,1,256,5.0,2006,32450074.7487471,33607688.9803115
tt0430357,Miami Vice,1.114239,135000000,163794509,2,0,134,0,283,5.7,2006,146025336.369362,177171468.682811
tt0455967,John Tucker Must Die,1.110072,18000000,41009669,4,0,87,0,206,6.0,2006,19470044.8492483,44358894.149046
tt0375154,Tristan & Isolde,1.109411,31000000,28000000,3,0,125,1,123,6.2,2006,33531743.9070387,30286736.432164
tt0418689,Flags of Our Fathers,1.103135,90000000,65900249,4,0,132,0,308,6.7,2006,97350224.2462415,71282266.867035
tt0367027,Shortbus,1.102933,2000000,5179037,1,1,101,1,78,6.5,2006,2163338.31658314,5602004.59255091
tt0381971,Curious George,1.057194,50000000,69834815,2,0,86,1,68,5.8,2006,54083457.9145786,75538165.5604977
tt0450345,The Wicker Man,1.038954,40000000,38755073,3,0,102,1,179,4.0,2006,43266766.3316629,41920167.1914384
tt0475394,Smokin' Aces,1.027989,17000000,57103895,2,1,109,1,306,6.3,2006,18388375.6909567,61767522.0398203
tt0449089,RV,0.987722,50000000,87528173,1,0,99,1,251,5.7,2006,54083457.9145786,94676525.2157091
tt0758794,We Are Marshall,0.969469,65000000,43545364,3,0,124,0,107,6.5,2006,70308495.2889522,47101677.2253801
tt0443543,The Illusionist,0.965931,40000000,86915017,2,0,110,1,967,7.0,2006,43266766.3316629,94013293.2812877
tt0486551,Beerfest,0.941481,17500000,19179969,1,0,110,1,88,5.8,2006,18929210.2701025,20746380.9242884
tt0445946,The Contract,0.92958,25000000,5549200,2,0,96,0,90,5.4,2006,27041728.9572893,6002398.49319159
tt0405676,All the King's Men,0.928134,55000000,9450897,4,1,125,1,51,5.4,2006,59491803.7060365,10222743.8030903
tt0421729,Big Momma's House 2,0.920528,40000000,138259062,4,0,99,0,231,5.6,2006,43266766.3316629,149550563.219722
tt0430912,Basic Instinct 2,0.916551,70000000,38629478,3,0,114,0,101,4.5,2006,75716841.0804101,41784314.9535028
tt0424345,Clerks II,0.913299,5000000,26888376,2,0,97,0,195,6.9,2006,5408345.79145786,29084327.0357473
tt0415306,Talladega Nights: The Ballad of Ricky Bobby,0.912871,72500000,162966177,7,1,116,1,274,6.2,2006,78421013.976139,176275487.505585
tt0454921,The Pursuit of Happyness,0.890909,55000000,307077295,4,1,117,0,1392,7.5,2006,59491803.7060365,332156039.213103
tt0422720,Marie Antoinette,0.883222,40000000,60474340,2,1,123,0,363,6.5,2006,43266766.3316629,65413228.4460383
tt0349467,Freedomland,0.875629999999999,37665000,14655628,1,1,113,1,44,5.3,2006,40741068.847052,15852540.8029944
tt0455590,The Last King of Scotland,0.850959,6000000,48027970,5,0,121,1,274,7.3,2006,6490014.94974943,51950373.8843529
tt0489270,Saw III,0.849096,10000000,163876815,2,0,108,1,538,6.0,2006,10816691.5829157,177260496.544553
tt0387808,Idiocracy,0.848086,30000000,495303,1,0,84,1,326,6.1,2006,32450074.7487471,535753.97910929
tt0457510,Nacho Libre,0.840205,32000000,80197993,2,1,92,1,214,5.5,2006,34613413.0653303,86747695.5849834
tt0387877,The Black Dahlia,0.838430999999999,50000000,49111202,3,0,121,1,151,5.8,2006,54083457.9145786,53122072.5300274
tt0409182,Poseidon,0.826011,160000000,181674817,1,1,99,1,313,5.3,2006,173067065.326651,196512046.387165
tt0465142,American Dreamz,0.793804,17000000,7314027,2,0,107,1,43,4.6,2006,18388375.6909567,7911357.42881183
tt0422295,Fur: An Imaginary Portrait of Diane Arbus,0.788266,16800000,2281089,7,1,122,0,33,6.3,2006,18172041.8592984,2467383.61861816
tt0463034,"You, Me and Dupree",0.780687,54000000,130431368,4,1,108,1,242,5.3,2006,58410134.5477449,141083588.039378
tt0449059,Little Miss Sunshine,0.778589,8000000,100523181,3,1,102,0,952,7.3,2006,8653353.26633258,108732824.581061
tt0430304,Little Man,0.773044,64000000,101595121,2,1,98,0,143,5.6,2006,69226826.1306606,109892309.0186
tt0424993,Employee of the Month,0.743703,12000000,38368909,4,0,103,1,82,5.4,2006,12980029.8994988,41502465.5025959
tt0466909,The Omen,0.727752,25000000,119188334,2,1,110,0,154,5.2,2006,27041728.9572893,128922344.915954
tt0498380,Letters from Iwo Jima,0.723825,19000000,68673228,4,1,141,0,292,6.9,2006,20551714.0075398,74281712.7279252
tt0405296,A Scanner Darkly,0.715451,8500000,5480996,3,1,100,0,282,6.7,2006,9194187.84547836,5928624.32991947
tt0420223,Stranger Than Fiction,0.713697,30000000,53653224,3,1,113,1,378,6.9,2006,32450074.7487471,58035037.6437092
tt0469641,World Trade Center,0.711674,63000000,162945894,3,0,128,0,240,5.9,2006,68145156.972369,176253548.010047
tt0401445,A Good Year,0.70435,35000000,42064105,3,0,118,1,199,6.4,2006,37858420.540205,45499445.0496383
tt0448124,Snow Cake,0.702198,12000000,1381665,2,0,112,0,23,7.4,2006,12980029.8994988,1494504.41759092
tt0482527,Itâ€™s a Boy Girl Thing,0.701814,15500000,7385434,5,0,95,0,127,6.2,2006,16765871.9535193,7988596.17839796
tt0466342,Date Movie,0.698297,20000000,48548426,2,0,83,1,103,3.9,2006,21633383.1658314,52513335.0878007
tt0384793,Accepted,0.692543,23000000,38505009,1,0,93,1,229,6.1,2006,24878390.6407061,41649680.6750394
tt0400717,Open Season,0.685491,85000000,197309027,2,1,83,1,395,6.1,2006,91941878.4547837,213423089.158419
tt0414853,Barnyard,0.674705,51000000,72779000,1,0,90,1,124,5.3,2006,55165127.0728702,78722799.6713023
tt0450340,Unknown,0.67078,3700000,3338228,1,0,98,1,44,6.4,2006,4002175.88567881,3610858.27094536
tt0443489,Dreamgirls,0.6477,70000000,154937680,1,1,134,0,146,6.5,2006,75716841.0804101,167591309.913249
tt0417148,Snakes on a Plane,0.646745,33000000,62022014,4,0,105,1,236,5.2,2006,35695082.2236219,67087299.6789281
tt0436331,Friends with Money,0.641047,6500000,13368437,3,0,88,0,67,5.0,2006,7030849.52889522,14460225.9974639
tt0493430,Jackass Number Two,0.638444,11000000,72778712,3,0,95,1,180,6.4,2006,11898360.7412073,78722488.1505847
tt0406816,The Guardian,0.632875,70000000,55011732,2,0,139,0,212,7.0,2006,75716841.0804101,59504493.8486015
tt0405336,Southland Tales,0.631574,17000000,374743,2,1,144,0,79,4.9,2006,18388375.6909567,405347.945385658
tt0463985,The Fast and the Furious: Tokyo Drift,0.62873,85000000,158468292,7,1,104,1,1074,6.1,2006,91941878.4547837,171410264.023543
tt0482546,Miss Potter,0.620633,30000000,35078241,2,0,92,1,81,6.2,2006,32450074.7487471,37943051.4168189
tt0454919,Pulse,0.614854,38000000,29907685,1,1,90,1,71,5.1,2006,41103428.0150797,32350220.4603994
tt0462200,Black Snake Moan,0.609408,15000000,10903846,3,1,116,1,110,6.3,2006,16225037.3743735,11794353.9249609
tt0455957,Goya's Ghosts,0.606808,50000000,9448082,2,0,114,0,46,6.7,2006,54083457.9145786,10219698.9044097
tt0462338,The Hoax,0.589842,25000000,11772461,2,0,116,1,22,6.5,2006,27041728.9572893,12733907.9808903
tt0419946,The Marine,0.582876,20000000,22165608,2,0,92,1,94,5.0,2006,21633383.1658314,23975854.5483809
tt0439289,Running with Scissors,0.569422999999999,12000000,6754898,3,0,116,1,35,5.6,2006,12980029.8994988,7306564.83400542
tt0393735,The Shaggy Dog,0.56593,50000000,61112916,3,1,98,0,73,4.6,2006,54083457.9145786,66103956.4104635
tt0457495,Stormbreaker,0.564215999999999,40000000,23937870,1,0,93,1,120,5.0,2006,43266766.3316629,25892855.694193
tt0455612,Madea's Family Reunion,0.552267,6000000,57231524,3,0,110,1,63,6.0,2006,6490014.94974943,61905574.3928239
tt0413895,Charlotte's Web,0.536631,85000000,144,2,0,97,1,161,6.0,2006,91941878.4547837,155.760358793986
tt0446046,Take the Lead,0.530814,30000000,34742066,3,0,108,1,79,6.4,2006,32450074.7487471,37579421.2875302
tt0383060,Zoom,0.529881,35000000,12506188,1,0,83,1,84,5.1,2006,37858420.540205,13527557.8473961
tt0429591,Aquamarine,0.514836,12000000,23006849,1,1,104,1,216,5.9,2006,12980029.8994988,24885798.9927713
tt0462504,Rescue Dawn,0.508401,10000000,7177143,2,0,126,1,158,6.6,2006,10816691.5829157,7763294.22774825
tt0460989,The Wind That Shakes the Barley,0.501431,6500000,22889018,6,0,124,0,71,6.5,2006,7030849.52889522,24758344.8341806
tt0450232,16 Blocks,0.496703,55000000,65664721,2,0,105,0,404,6.1,2006,59491803.7060365,71027503.4935209
tt0457513,Scoop,0.489898,4000000,31584901,1,1,96,0,208,6.2,2006,4326676.63316629,34164413.2793926
tt0408985,Last Holiday,0.4819,45000000,38399961,2,0,112,1,72,6.4,2006,48675112.1231207,41536053.4932992
tt0465551,Notes on a Scandal,0.467297,15000000,49469904,4,1,92,0,119,6.3,2006,16225037.3743735,53510069.4204449
tt0475276,United 93,0.463155,15000000,76286096,2,0,111,1,180,6.6,2006,16225037.3743735,82516317.2496701
tt0435680,Kidulthood,0.461865,994000,165000,1,1,89,1,25,6.5,2006,1075179.14334182,178475.411118109
tt0398913,DOA: Dead or Alive,0.458112,21000000,480314,4,0,87,0,116,4.9,2006,22715052.324123,519540.840095658
tt0436697,The Queen,0.451217,15000000,123384128,2,1,103,1,159,6.6,2006,16225037.3743735,133460805.880299
tt0443632,The Sentinel,0.441629,60000000,77920346,2,0,108,0,112,5.6,2006,64900149.4974943,84284035.0716081
tt0452624,The Good German,0.437529,32000000,5914908,3,1,108,1,46,5.8,2006,34613413.0653303,6397973.55773209
tt0454824,Flyboys,0.435451,60000000,17800000,1,0,140,1,179,6.1,2006,64900149.4974943,19253711.0175899
tt0404390,Running Scared,0.433874,15000000,9500000,2,1,122,1,174,6.8,2006,16225037.3743735,10275857.0037699
tt0395495,Catch and Release,0.405681,25000000,16158487,3,1,111,1,58,6.0,2006,27041728.9572893,17478137.0325553
tt0433386,The Grudge 2,0.405342,20000000,39143839,3,1,102,1,151,5.3,2006,21633383.1658314,42340683.3834308
tt0360323,10th & Wolf,0.384988,8000000,143451,3,0,107,1,12,6.0,2006,8653353.26633258,155166.522426084
tt0408345,Firewall,0.3804,45000000,82800000,1,0,105,1,145,5.4,2006,48675112.1231207,89562206.3065422
tt0479537,Seraphim Falls,0.463068,18000000,1196307,2,0,115,0,65,5.8,2006,19470044.8492483,1294008.38574831
tt0423169,Sherrybaby,0.367893,2000000,622806,1,0,96,1,14,6.5,2006,2163338.31658314,673670.041798941
tt0395119,Alatriste,0.500077,24000000,23321954,1,0,145,1,31,5.7,2006,25960059.7989977,25226638.3528947
tt0365830,Tenacious D in The Pick of Destiny,0.877190999999999,22000000,13405595,7,1,93,0,206,6.2,2006,23796721.4824146,14500418.6600477
tt0483726,Man of the Year,0.360145,20000000,41237648,4,0,115,0,64,5.4,2006,21633383.1658314,44605492.0020841
tt0475944,The Covenant,0.357462,20000000,37597471,2,0,97,1,164,5.2,2006,21633383.1658314,40668024.8104618
tt0455857,When a Stranger Calls,0.337268,15000000,66966987,4,1,87,1,123,5.4,2006,16225037.3743735,72436124.4616127
tt0420609,Infamous,0.330582,13000000,1151330,1,0,110,0,24,5.5,2006,14061699.0577904,1245358.15201583
tt0443431,Another Gay Movie,0.325485,500000,745327,3,1,92,1,28,5.1,2006,540834.579145786,806197.228741983
tt0441048,Dhoom 2,0.320908,11000000,46396427,2,1,147,1,43,6.5,2006,11898360.7412073,50185584.1408264
tt0454082,Black Christmas,0.312729,9000000,21510851,2,0,84,0,44,5.3,2006,9735022.42462415,23267624.0953054
tt0469263,The Astronaut Farmer,0.312609,13000000,11130889,3,1,104,1,49,6.2,2006,14061699.0577904,12039939.3356669
tt0457572,Fido,0.307279,8000000,426224,1,1,91,0,61,6.7,2006,8653353.26633258,461033.355323667
tt0466856,ATL,0.303573999999999,20000000,21170563,1,0,105,1,14,5.3,2006,21633383.1658314,22899545.0607687
tt0470705,Bug,0.300525,4000000,8059140,1,0,102,1,61,5.6,2006,4326676.63316629,8717323.18035394
tt0452637,Lady in the Water,0.298124,75000000,42285169,4,0,110,1,187,5.2,2006,81125186.8718679,45738563.1604469
tt0421206,Gridiron Gang,0.282881,30000000,41480851,2,0,125,1,123,6.5,2006,32450074.7487471,44868557.1863881
tt0805526,Facing the Giants,0.206454,100000,10178331,3,1,111,1,41,6.8,2006,108166.915829157,11009586.725583
tt0464049,The History Boys,0.326984,4000000,13401952,3,1,109,0,27,5.6,2006,4326676.63316629,14496478.139304
tt0433416,The Namesake,0.254596,12000000,20138836,2,0,122,1,23,7.0,2006,12980029.8994988,21783557.785092
tt0497116,An Inconvenient Truth,0.251388,1000000,46243000,3,1,100,0,130,6.5,2006,1081669.15829157,50019626.8868772
tt0454987,Let's Go to Prison,0.249949,4000000,4630045,4,0,84,1,36,5.4,2006,4326676.63316629,5008176.8780021
tt0480025,This Is England,0.225633,2380000,8176544,3,1,101,0,187,7.1,2006,2574372.59673394,8844315.46621401
tt0462519,School for Scoundrels,0.533965999999999,20000000,17807569,3,0,100,1,53,5.5,2006,21633383.1658314,19261898.1714491
tt0417433,Annapolis,0.209369,26000000,17496992,1,0,108,1,56,5.8,2006,28123398.1155808,18925956.6092743
tt0444182,IndigÃ¨nes,0.20754,14500000,22963701,1,1,128,0,52,6.7,2006,15684202.7952278,24839127.1319293
tt0434215,Flicka,0.200545,15000000,21000000,1,0,95,1,37,6.1,2006,16225037.3743735,22715052.324123
tt0441796,Stay Alive,0.189838,9000000,27105095,2,0,100,1,83,5.3,2006,9735022.42462415,29318745.2940631
